onset_div	duration_div	pitch	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc
3576	6	77	F	0	2	2	1	1	True	2.5	-4	103	101	152	101a	596	1/4	False	5	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3582	9	80	A	-1	2	2	1	1	True	1.0	-4	104	102	153	102a	597	3/8	True	5	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3588	6	53	F	0	2	2	2	1	True	1.5	-4	104	102	153	102a	598	1/4	False	3	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3588	6	56	A	-1	2	2	2	1	True	1.5	-4	104	102	153	102a	598	1/4	False	3	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3588	6	60	C	0	2	2	2	1	True	1.5	-4	104	102	153	102a	598	1/4	False	4	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3591	1	79	G	0	2	2	1	1	True	1.75	-4	104	102	153	102a	1197/2	1/24	False	5	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3592	1	77	F	0	2	2	1	1	True	1.833	-4	104	102	153	102a	1796/3	1/24	False	5	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3593	1	76	E	0	2	2	1	1	True	1.917	-4	104	102	153	102a	3593/6	1/24	False	5	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3594	6	53	F	0	2	2	2	1	True	2.0	-4	104	102	153	102a	599	1/4	False	3	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3594	6	56	A	-1	2	2	2	1	True	2.0	-4	104	102	153	102a	599	1/4	False	3	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3594	6	60	C	0	2	2	2	1	True	2.0	-4	104	102	153	102a	599	1/4	False	4	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3594	6	77	F	0	2	2	1	1	True	2.0	-4	104	102	153	102a	599	1/4	False	5	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3600	6	53	F	0	2	2	2	1	True	2.5	-4	104	102	153	102a	600	1/4	False	3	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3600	6	56	A	-1	2	2	2	1	True	2.5	-4	104	102	153	102a	600	1/4	False	3	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3600	6	60	C	0	2	2	2	1	True	2.5	-4	104	102	153	102a	600	1/4	False	4	False				236	i|IAC}{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3606	6	52	E	0	2	2	2	1	True	1.0	-4	105	103	154	103a	601	1/4	True	3	True				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3606	6	55	G	0	2	2	2	1	True	1.0	-4	105	103	154	103a	601	1/4	True	3	True				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3606	6	58	B	-1	2	2	2	1	True	1.0	-4	105	103	154	103a	601	1/4	True	3	True				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3606	6	60	C	0	2	2	2	1	True	1.0	-4	105	103	154	103a	601	1/4	True	4	True				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3606	6	67	G	0	2	2	1	1	True	1.0	-4	105	103	154	103a	601	1/4	True	4	True				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3612	6	72	C	0	2	2	1	1	True	1.5	-4	105	103	154	103a	602	1/4	False	5	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3618	6	76	E	0	2	2	1	1	True	2.0	-4	105	103	154	103a	603	1/4	False	5	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3624	6	79	G	0	2	2	1	1	True	2.5	-4	105	103	154	103a	604	1/4	False	5	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3630	9	82	B	-1	2	2	1	1	True	1.0	-4	106	104	155	104a	605	3/8	True	5	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3636	6	52	E	0	2	2	2	1	True	1.5	-4	106	104	155	104a	606	1/4	False	3	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3636	6	55	G	0	2	2	2	1	True	1.5	-4	106	104	155	104a	606	1/4	False	3	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3636	6	58	B	-1	2	2	2	1	True	1.5	-4	106	104	155	104a	606	1/4	False	3	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3636	6	60	C	0	2	2	2	1	True	1.5	-4	106	104	155	104a	606	1/4	False	4	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3639	1	80	A	-1	2	2	1	1	True	1.75	-4	106	104	155	104a	1213/2	1/24	False	5	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3640	1	79	G	0	2	2	1	1	True	1.833	-4	106	104	155	104a	1820/3	1/24	False	5	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3641	1	77	F	0	2	2	1	1	True	1.917	-4	106	104	155	104a	3641/6	1/24	False	5	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3642	6	52	E	0	2	2	2	1	True	2.0	-4	106	104	155	104a	607	1/4	False	3	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3642	6	55	G	0	2	2	2	1	True	2.0	-4	106	104	155	104a	607	1/4	False	3	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3642	6	58	B	-1	2	2	2	1	True	2.0	-4	106	104	155	104a	607	1/4	False	3	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3642	6	60	C	0	2	2	2	1	True	2.0	-4	106	104	155	104a	607	1/4	False	4	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3642	6	79	G	0	2	2	1	1	True	2.0	-4	106	104	155	104a	607	1/4	False	5	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3648	6	52	E	0	2	2	2	1	True	2.5	-4	106	104	155	104a	608	1/4	False	3	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3648	6	55	G	0	2	2	2	1	True	2.5	-4	106	104	155	104a	608	1/4	False	3	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3648	6	58	B	-1	2	2	2	1	True	2.5	-4	106	104	155	104a	608	1/4	False	3	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3648	6	60	C	0	2	2	2	1	True	2.5	-4	106	104	155	104a	608	1/4	False	4	False				237	V65		f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1
3654	0	72	C	0	2	2	1	1	True	1.0	-4	107	105	156	105a	609	0	True	5	True				238	i		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3654	12	53	F	0	2	2	2	1	True	1.0	-4	107	105	156	105a	609	1/2	True	3	True				238	i		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3654	12	56	A	-1	2	2	2	1	True	1.0	-4	107	105	156	105a	609	1/2	True	3	True				238	i		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3654	12	60	C	0	2	2	2	1	True	1.0	-4	107	105	156	105a	609	1/2	True	4	True				238	i		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3654	9	80	A	-1	2	2	1	1	True	1.0	-4	107	105	156	105a	609	3/8	True	5	True				238	i		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3663	1	79	G	0	2	2	1	1	True	1.75	-4	107	105	156	105a	1221/2	1/24	False	5	False				238	i		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3664	1	77	F	0	2	2	1	1	True	1.833	-4	107	105	156	105a	1832/3	1/24	False	5	False				238	i		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3665	1	76	E	0	2	2	1	1	True	1.917	-4	107	105	156	105a	3665/6	1/24	False	5	False				238	i		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3666	6	77	F	0	2	2	1	1	True	2.0	-4	107	105	156	105a	611	1/4	False	5	False				238	i		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3678	0	72	C	0	2	2	1	1	True	1.0	-4	108	106	157	106a	613	0	True	5	True				239	#viio6		f	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1
3678	12	55	G	0	2	2	2	1	True	1.0	-4	108	106	157	106a	613	1/2	True	3	True				239	#viio6		f	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1
3678	12	58	B	-1	2	2	2	1	True	1.0	-4	108	106	157	106a	613	1/2	True	3	True				239	#viio6		f	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1
3678	12	64	E	0	2	2	2	1	True	1.0	-4	108	106	157	106a	613	1/2	True	4	True				239	#viio6		f	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1
3678	9	82	B	-1	2	2	1	1	True	1.0	-4	108	106	157	106a	613	3/8	True	5	True				239	#viio6		f	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1
3687	1	80	A	-1	2	2	1	1	True	1.75	-4	108	106	157	106a	1229/2	1/24	False	5	False				239	#viio6		f	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1
3688	1	79	G	0	2	2	1	1	True	1.833	-4	108	106	157	106a	1844/3	1/24	False	5	False				239	#viio6		f	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1
3689	1	77	F	0	2	2	1	1	True	1.917	-4	108	106	157	106a	3689/6	1/24	False	5	False				239	#viio6		f	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1
3690	6	79	G	0	2	2	1	1	True	2.0	-4	108	106	157	106a	615	1/4	False	5	False				239	#viio6		f	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1
3702	6	56	A	-1	2	2	2	1	True	1.0	-4	109	107	158	107a	617	1/4	True	3	True				240	i6		f	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1
3702	6	60	C	0	2	2	2	1	True	1.0	-4	109	107	158	107a	617	1/4	True	4	True				240	i6		f	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1
3702	6	65	F	0	2	2	2	1	True	1.0	-4	109	107	158	107a	617	1/4	True	4	True				240	i6		f	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1
3702	12	72	C	0	2	2	1	1	True	1.0	-4	109	107	158	107a	617	1/2	True	5	True				240	i6		f	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1
3702	12	77	F	0	2	2	1	1	True	1.0	-4	109	107	158	107a	617	1/2	True	5	True				240	i6		f	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1
3702	12	80	A	-1	2	2	1	1	True	1.0	-4	109	107	158	107a	617	1/2	True	5	True				240	i6		f	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1
3702	12	84	C	0	2	2	1	1	True	1.0	-4	109	107	158	107a	617	1/2	True	6	True				240	i6		f	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1
3714	6	58	B	-1	2	2	2	1	True	2.0	-4	109	107	158	107a	619	1/4	False	3	True				241	iio6		f	i		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1
3714	6	61	D	-1	2	2	2	1	True	2.0	-4	109	107	158	107a	619	1/4	False	4	True				241	iio6		f	i		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1
3714	6	67	G	0	2	2	2	1	True	2.0	-4	109	107	158	107a	619	1/4	False	4	True				241	iio6		f	i		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1
3714	3	82	B	-1	2	2	1	1	True	2.0	-4	109	107	158	107a	619	1/8	False	5	True				241	iio6		f	i		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1
3717	3	80	A	-1	2	2	1	1	True	2.25	-4	109	107	158	107a	1239/2	1/8	False	5	False				241	iio6		f	i		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1
3720	3	79	G	0	2	2	1	1	True	2.5	-4	109	107	158	107a	620	1/8	False	5	False				241	iio6		f	i		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1
3723	3	77	F	0	2	2	1	1	True	2.75	-4	109	107	158	107a	1241/2	1/8	False	5	False				241	iio6		f	i		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1
3726	0	76	E	0	2	2	1	1	True	1.0	-4	110	108	159	108a	621	0	True	5	True			}	242	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
3726	0	77	F	0	2	2	1	1	True	1.0	-4	110	108	159	108a	621	0	True	5	True			}	242	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
3726	0	79	G	0	2	2	1	1	True	1.0	-4	110	108	159	108a	621	0	True	5	True			}	242	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
3726	6	60	C	0	2	2	2	1	True	1.0	-4	110	108	159	108a	621	1/4	True	4	True			}	242	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
3726	6	67	G	0	2	2	2	1	True	1.0	-4	110	108	159	108a	621	1/4	True	4	True			}	242	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
3726	6	77	F	0	2	2	1	1	True	1.0	-4	110	108	159	108a	621	1/4	True	5	True			}	242	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
3732	6	76	E	0	2	2	1	1	True	1.5	-4	110	108	159	108a	622	1/4	False	5	True	HC	HC		243	V|HC		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
3744	6	48	C	0	2	2	2	1	True	2.5	-4	110	108	159	108a	624	1/4	False	3	True			{	244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3750	6	53	F	0	2	2	2	1	True	1.0	-4	111	109	160	109a	625	1/4	True	3	False				244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3756	6	56	A	-1	2	2	2	1	True	1.5	-4	111	109	160	109a	626	1/4	False	3	False				244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3762	6	60	C	0	2	2	2	1	True	2.0	-4	111	109	160	109a	627	1/4	False	4	False				244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3768	6	65	F	0	2	2	2	1	True	2.5	-4	111	109	160	109a	628	1/4	False	4	False				244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3774	9	68	A	-1	2	2	2	1	True	1.0	-4	112	110	161	110a	629	3/8	True	4	False				244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3783	1	67	G	0	2	2	2	1	True	1.75	-4	112	110	161	110a	1261/2	1/24	False	4	False				244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3784	1	65	F	0	2	2	2	1	True	1.833	-4	112	110	161	110a	1892/3	1/24	False	4	False				244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3785	1	64	E	0	2	2	2	1	True	1.917	-4	112	110	161	110a	3785/6	1/24	False	4	False				244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3786	6	65	F	0	2	2	2	1	True	2.0	-4	112	110	161	110a	631	1/4	False	4	False				244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3792	6	65	F	0	2	2	2	1	True	2.5	-4	112	110	161	110a	632	1/4	False	4	False				244	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
3798	24	65	F	0	2	2	2	1	True	1.0	-4	113	111	162	111a	633	1	True	4	True				245	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
3798	24	66	G	-1	2	2	2	1	True	1.0	-4	113	111	162	111a	633	1	True	4	True				245	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
3798	9	82	B	-1	2	2	1	1	True	1.0	-4	113	111	162	111a	633	3/8	True	5	True				245	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
3807	1	80	A	-1	2	2	1	1	True	1.75	-4	113	111	162	111a	1269/2	1/24	False	5	False				245	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
3808	1	78	G	-1	2	2	1	1	True	1.833	-4	113	111	162	111a	1904/3	1/24	False	5	False				245	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
3809	1	77	F	0	2	2	1	1	True	1.917	-4	113	111	162	111a	3809/6	1/24	False	5	False				245	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
