piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	originalFormat	electronicEncoder	staff_1_instrument	staff_1_ambitus	staff_2_instrument	staff_2_ambitus	staff_3_instrument	staff_3_ambitus	staff_4_instrument	staff_4_ambitus	staff_5_instrument	staff_5_ambitus	staff_6_instrument	staff_6_ambitus
wir-openscore-liedercorpus-reichardt-sechs-lieder-von-novalis-op-4-5-noch-ein-bergmannslied	1: 4/4	1: -3	9	8	32.0	9	8	32.0		144.0	102	27	0	0	0		Louise Reichardt	Sechs Lieder von Novalis, Op.4	5	Noch ein Bergmannslied	4		Novalis (Georg Friedrich Freiherr von Hardenberg)		OpenScore (CC0) 	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/5092612		"<font size=""24""/>5. Noch ein Bergmannslied"	"<font size=""14""/>Sechs Lieder von Novalis, Op.4"	"<font size=""12""/>Novalis (Georg Friedrich Freiherr von Hardenberg)"	"<font size=""12""/>Louise Reichardt"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wir-openscore-liedercorpus-reichardt-sechs-lieder-von-novalis-op-4-5-noch-ein-bergmannslied.mscx	False	39-75 (Eb2-Eb5)	mxl		Voice	58-75 (Bb3-Eb5)	Grand Piano	56-75 (Ab3-Eb5)	Grand Piano	39-63 (Eb2-Eb4)						
wir-openscore-liedercorpus-reichardt-zwolf-deutsche-und-italianische-romantische-gesange-10-ida-aus-ariels-offenbarungen	1: 2/4	1: -6	55	55	110.0	55	55	110.0		364.0	746	381	0	0	0		Louise Reichardt	Zwölf Deutsche und Italiänische Romantische Gesänge	10	Ida (aus Ariels Offenbarungen)			Achim von Arnim		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/score/5002108		"<font size=""24""/>10. Ida (aus Ariels Offenberungen)"	"<font size=""14""/>Zwölf Deutsche und Italiänische Romantische Gesänge"	"<font size=""12""/>Achim von Arnim"	"<font size=""12""/>Louise Reichardt"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-reichardt-zwolf-deutsche-und-italianische-romantische-gesange-10-ida-aus-ariels-offenbarungen.mscx	False	39-77 (Eb2-F5)	mxl		Voice	59-77 (Cb4-F5)	Piano	54-71 (Gb3-Cb5)	Piano	39-65 (Eb2-F4)						
wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-01-fruhlingsblumen	1: 6/8	1: 1	17	17	51.0	33	33	99.0		190.0	210	105	0	0	0		Louise Reichardt	Zwölf Gesänge, Op.3	1	Frühlingsblumen	3		Aus des Knaben Wunderhorn (eds. von Arnim and Brentano)		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/5001965		"<font size=""24""/>1. Frühlingsblumen"	"<font size=""14""/>Zwölf Gesänge, Op.3; <font size=""14""/>Ein altes deutsches Lied aus des Knaben Wunderhorn"	"<font size=""12""/> (eds. von Arnim and Brentano)"	"<font size=""12""/>Louise Reichardt"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-01-fruhlingsblumen.mscx	False	38-79 (D2-G5)	mxl		Voice	62-79 (D4-G5)	Piano	55-67 (G3-G4)	Piano	38-57 (D2-A3)						
wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-02-der-traurige-wanderer	1: 2/4	1: 1	18	18	34.5	33	33	64.5	[[[17], [18]]]	133.5	229	134	0	0	0		Louise Reichardt	Zwölf Gesänge, Op.3	2	Der traurige Wanderer	3		Achim von Arnim		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/5061310		"<font size=""24""/>2. Der traurige Wanderer"	"<font size=""14""/>Zwölf Gesänge, Op.3"	"<font size=""12""/>Achim von Arnim"	"<font size=""12""/>Louise Reichardt"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-02-der-traurige-wanderer.mscx	False	31-72 (G1-C5)	mxl		Voice	62-72 (D4-C5)	Piano	54-72 (F#3-C5)	Piano	31-57 (G1-A3)						
wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-03-die-blume-der-blumen	1: 6/8	1: -4	21	20	57.5	40	38	111.5		231.0	312	119	0	0	0		Louise Reichardt	Zwölf Gesänge	3	Die Blume der Blumen	3		Philipp Otto Runge		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/5001980		"<font size=""24""/>3. Die Blume der Blumen"	"<font size=""14""/>Zwölf Gesänge, Op.3"	"<font size=""12""/>Philipp Otto Runge"	"<font size=""12""/>Louise Reichardt"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-03-die-blume-der-blumen.mscx	False	32-80 (Ab1-Ab5)	mxl		Voice	63-80 (Eb4-Ab5)	Piano	58-75 (Bb3-Eb5)	Piano	32-61 (Ab1-Db4)						
wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-04-wachtelwacht	1: 3/8	1: -1	31	31	46.5	62	62	93.0		146.75	334	151	0	0	0		Louise Reichardt	Zwölf Gesänge, Op.3	4	Wachtelwacht	3		Aus des Knaben Wunderhorn (eds. von Arnim and Brentano)		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/5001994		"<font size=""24""/>4. Wachtelwacht"	"<font size=""14""/>Zwölf Gesänge, Op.3"	"<font size=""12""/>Aus des Knaben Wunderhorn (eds. von Arnim and Brentano)"	"<font size=""12""/>Louise Reichardt"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-04-wachtelwacht.mscx	False	36-79 (C2-G5)	mxl		Voice	65-79 (F4-G5)	Piano	57-79 (A3-G5)	Piano	36-62 (C2-D4)						
wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-05-betteley-der-vogel	1: 2/4	1: 1	20	20	40.0	37	37	74.0	[[[19], [20]]]	119.5	314	153	0	0	0		Louise Reichardt	Zwölf Gesänge	5	Betteley der Vögel	3		Aus des Knaben Wunderhorn (eds. von Arnim and Brentano)		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/5001997		"<font size=""24""/>5. Betteley der Vögel"	"<font size=""14""/>Zwölf Gesänge, Op.3"	"<font size=""12""/>Aus des Knaben Wunderhorn (eds. von Arnim and Brentano)"	"<font size=""12""/>Louise Reichardt"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-05-betteley-der-vogel.mscx	False	50-83 (D3-B5)	mxl		Voice	67-81 (G4-A5)	Piano	62-83 (D4-B5)	Piano	50-62 (D3-D4)						
wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-07-die-wiese	1: 6/8	1: 0	13	12	36.0	26	24	72.0		149.0	197	51	0	0	0		Louise Reichardt	Zwölf Gesänge	7	Die Wiese	3		(Aus Herders Volksliedern)		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/5046362		"<font size=""24""/>7. Die Wiese"	"<font size=""14""/>Zwölf Gesänge, Op.3"	"<font size=""12""/>Aus Herders Volksliedern"	"<font size=""12""/>Louise Reichardt"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-07-die-wiese.mscx	False	45-81 (A2-A5)	mxl		Voice	64-81 (E4-A5)	Grand Piano	59-77 (B3-F5)	Grand Piano	45-62 (A2-D4)						
wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-08-kaeuzlein	1: 6/8	1: -2	14	13	39.0	25	24	72.0	[[[13], [14]]]	126.0	161	77	0	0	0		Louise Reichardt	Zwölf Gesänge, Op.3	8	Kaeuzlein	3		Aus des Knaben Wunderhorn (eds. von Arnim and Brentano)		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/5002015		"<font size=""24""/>8. Kaeuzlein"	"<font size=""14""/>Zwölf Gesänge, Op.3"	"<font size=""12""/>Aus des Knaben Wunderhorn (eds. von Arnim and Brentano)"	"<font size=""12""/>Louise Reichardt"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-08-kaeuzlein.mscx	False	43-77 (G2-F5)	mxl		Voice	62-77 (D4-F5)	Piano	55-75 (G3-Eb5)	Piano	43-63 (G2-Eb4)						
wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-09-hier-liegt-ein-spielmann-begraben	1: 2/4	1: 2	22	21	44.0	42	42	84.0	[[[21], [22]]]	184.5	401	127	0	0	0		Louise Reichardt	Zwölf Gesänge, Op.3	9	Hier liegt ein Spielmann begraben	3		Aus des Knaben Wunderhorn (von Arnim and Brentano)		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/5002019		"<font size=""24""/>9. Hier liegt ein Spielmann begraben"	"<font size=""14""/>Zwölf Gesänge, Op.3"	"<font size=""12""/>Aus des Knaben Wunderhorn (von Arnim and Brentano)"	"<font size=""12""/>Louise Reichardt"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-reichardt-zwolf-gesange-op-3-09-hier-liegt-ein-spielmann-begraben.mscx	False	45-81 (A2-A5)	mxl		Voice	62-76 (D4-E5)	Piano	45-81 (A2-A5)	Piano	50-67 (D3-G4)						
wir-openscore-liedercorpus-schubert-4-lieder-op-96-1-die-sterne-d-939	1: 2/4	1: -3	188	188	376.0	188	188	376.0		2015.0	3005	600	0	0	0		Franz Schubert	Vier Lieder	1	Die Sterne	Op.96 (D939)		Karl Gottfried von Leitner	Transcribed by ashmoggs from IMSLP #60848.  Source: https://imslp.org/wiki/Die_Sterne,_D.939_(Schubert,_Franz)	OpenScore (CC0)	2025-03-02	Linux	http://musescore.comhttps://musescore.com/user/27638568/scores/6485233		"<font size=""24""/>Die Sterne

            
<font size=""14""/>(D939)
"	"<font size=""14""/>Op. 96, No. 1"	"<font size=""12""/>Karl Gottfried von Leitner"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wir-openscore-liedercorpus-schubert-4-lieder-op-96-1-die-sterne-d-939.mscx	False	39-79 (Eb2-G5)	mxl		Voice	62-79 (D4-G5)	Grand Piano	54-77 (Gb3-F5)	Grand Piano	39-65 (Eb2-F4)						
wir-openscore-liedercorpus-schubert-die-schone-mullerin-d-795-12-pause	1: 4/4	1: -2	81	81	324.0	81	81	324.0		1543.0	1240	442	0	0	0		Franz Schubert	Die schöne Müllerin (D.795)	12	Pause	"D.795; Op.25
"		Wilhelm Müller		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/4985946		"<font size=""24""/>12. Pause"	"<font size=""14""/>Die schöne Müllerin (D.795)"	"<font size=""12""/>Friedrich Müller"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wir-openscore-liedercorpus-schubert-die-schone-mullerin-d-795-12-pause.mscx	False	34-78 (Bb1-Gb5)	mxl		Voice	63-78 (Eb4-Gb5)	Piano	50-75 (D3-Eb5)	Piano	34-60 (Bb1-C4)						
wir-openscore-liedercorpus-schubert-op-59-3-du-bist-die-ruh	1: 3/8	1: -3	82	82	123.0	82	82	123.0		480.5	896	467	0	0	0		Franz Schubert	Op.59	3	Du bist die Ruh	Op.59; D.776		Friedrich Rückert	https://imslp.nl/imglnks/usimg/0/03/IMSLP61112-PMLP39350-Schubert_Werke_Breitkopf_Serie_XX_Band_8_F.S.811.pdf	OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/score/4919879		"<font size=""24""/>3. Du bist die Ruh"	"<font size=""14""/>Op.59, D.776"	"<font size=""12""/>Friedrich Rückert"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wir-openscore-liedercorpus-schubert-op-59-3-du-bist-die-ruh.mscx	False	32-84 (Ab1-C6)	mxl		Voice	63-80 (Eb4-Ab5)	Piano	55-84 (G3-C6)	Piano	32-68 (Ab1-Ab4)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-02-kriegers-ahnung	1: 3/4, 29: 4/4, 61: 6/8, 112: 3/4	1: -3, 61: 0, 112: -3	122	122	398.0	122	122	398.0		1633.67	2036	851	0	0	0		Franz Schubert	Schwanengesang, D.957	2	Kriegers Ahnung	D.957		Ludwig Rellstab		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/4986000		"<font size=""24""/>2. Kriegers Ahnung"	"<font size=""14""/>Schwanengesang, D.957"	"<font size=""12""/>Ludwig Rellstab"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-02-kriegers-ahnung.mscx	False	29-77 (F1-F5)	mxl		Voice	57-77 (A3-F5)	Grand Piano	49-72 (Db3-C5)	Grand Piano	29-57 (F1-A3)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-03-fruhlingssehnsucht	1: 2/4	1: -2	103	103	206.0	148	148	296.0		849.17	1134	576	0	0	0		Franz Schubert	Schwanengesang	3	Frühlingssehnsucht	D.957		Ludwig Rellstab		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/user/27638568/scores/4985999		"<font size=""24""/>3. Frühlingssehnsucht"	"<font size=""14""/>Schwanengesang (D.957)"	"<font size=""12""/>Ludwig Rellstab"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-03-fruhlingssehnsucht.mscx	False	34-81 (Bb1-A5)	mxl		Voice	64-81 (E4-A5)	Piano	50-81 (D3-A5)	Piano	34-67 (Bb1-G4)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-05-aufenthalt	1: 2/4	1: 1	141	141	282.0	141	141	282.0		1338.0	3102	916	0	0	0		Franz Schubert	Schwanengesang, D.957	5	Aufenthalt	D.957		Ludwig Rellstab		OpeScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/4985990		"<font size=""24""/>5. Aufenthalt"	"<font size=""14""/>Schwanengesang (D.957)"	"<font size=""12""/>Ludwig Rellstab"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-05-aufenthalt.mscx	False	31-79 (G1-G5)	mxl		Voice	59-79 (B3-G5)	Grand Piano	54-76 (F#3-E5)	Grand Piano	31-67 (G1-G4)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-06-in-der-ferne	1: 3/4	1: 2, 66: 5	117	117	351.0	117	117	351.0		1692.83	1751	805	0	0	0		Franz Schubert	Schwanengesang	6	In der Ferne	D.975		Ludwig Rellstab		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/4985987	John Bernhoff	"<font size=""24""/>6. In der Ferne"	"<font size=""14""/>Schwanengesang (D.957)"	"<font size=""12""/>Ludwig Rellstab"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-06-in-der-ferne.mscx	False	30-79 (F#1-G5)	mxl		Voice	59-79 (B3-G5)	Grand Piano	47-76 (B2-E5)	Grand Piano	30-54 (F#1-F#3)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-07-abschied	1: 4/4	1: -3	167	167	668.0	167	167	668.0		1947.5	3478	1323	0	0	0		Franz Schubert	Schwanengesang.D.957	7	Abschied	D.957		Ludwig Rellstab		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/4978506		"<font size=""24""/>7. Abschied"	"<font size=""14""/>Schwanengesang (D.957)"	"<font size=""12""/>Ludwig Rellstab"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-07-abschied.mscx	False	29-84 (F1-C6)	mxl		Voice	61-80 (Db4-Ab5)	Grand Piano	51-84 (Eb3-C6)	Grand Piano	29-61 (F1-Db4)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-08-der-atlas	1: 3/4	1: -2	56	56	168.0	56	56	168.0		815.62	1057	376	0	0	0		Franz Schubert	Schwanengesang	8	Der Atlas	D.957		Heinrich Heine		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/4985985		"<font size=""24""/>8. Der Atlas"	"<font size=""14""/>Schwanengesang (D.957)"	"<font size=""12""/>Heinrich Heine"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-08-der-atlas.mscx	False	30-80 (F#1-Ab5)	mxl		Voice	62-80 (D4-Ab5)	Grand Piano	50-67 (D3-G4)	Grand Piano	30-53 (F#1-E#3)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-09-ihr-bild	1: 2/2	1: -5	36	36	144.0	36	36	144.0		638.5	453	131	0	0	0		Franz Schubert	Schwanengesang	9	Ihr Bild	D.957		Heinrich Heine		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/4985984		"<font size=""24""/>9. Ihr Bild"	"<font size=""14""/>Schwanengesang (D.957)"	"<font size=""12""/>Heinrich Heine"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-09-ihr-bild.mscx	False	29-75 (F1-Eb5)	mxl		Voice	63-75 (Eb4-Eb5)	Grand Piano	51-75 (Eb3-Eb5)	Grand Piano	29-62 (F1-D4)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-10-das-fischermadchen	1: 6/8	1: -4	72	72	216.0	72	72	216.0		1099.0	1471	338	0	0	0		Franz Schubert	Schwanengesang, D.957	10	Das Fischermädchen	D.957		Heinrich Heine		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/5098612		"<font size=""24""/>10. Das Fischermädchen"	"<font size=""14""/>Schwanengesang (D.957)"	"<font size=""12""/>Heinrich Heine"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-10-das-fischermadchen.mscx	False	39-78 (Eb2-Gb5)	mxl		Voice	60-78 (C4-Gb5)	Grand Piano	53-78 (F3-Gb5)	Grand Piano	39-63 (Eb2-Eb4)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-11-die-stadt	1: 3/4	1: -3	40	40	120.0	40	40	120.0		409.75	908	491	0	0	0		Franz Schubert	Schwanengesang	11	Die Stadt	D.957		Heinrich Heine		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/score/4985973		"<font size=""24""/>11. Die Stadt"	"<font size=""14""/>Schwanengesang (D.957)"	"<font size=""12""/>Heinrich Heine"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-11-die-stadt.mscx	False	31-81 (G1-A5)	mxl		Voice	60-79 (C4-G5)	Grand Piano	45-81 (A2-A5)	Grand Piano	31-60 (G1-C4)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-12-am-meer	1: 2/2	1: 0	45	45	180.0	45	45	180.0		1084.0	929	243	0	0	0		Franz Schubert	Schwanengesang (D.975)	12	Am Meer	D.975		Heinrich Heine		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/4985965		"<font size=""24""/>12. Am Meer"	"<font size=""14""/>  Schwanengesang, D.957"	"<font size=""12""/>Heinrich Heine"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-12-am-meer.mscx	False	29-77 (F1-F5)	mxl		Voice	62-77 (D4-F5)	Grand Piano	47-70 (B2-Bb4)	Grand Piano	29-55 (F1-G3)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-13-der-doppelganger	1: 3/4	1: 2	63	63	189.0	63	63	189.0		1137.0	439	169	0	0	0		Franz Schubert	Schwanengesang	13	Der Doppelgänger	D.957		Heinrich Heine		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/4985964		"<font size=""24""/>13. Der Doppelgänger"	"<font size=""14""/>Schwanengesang (D.957)"	"<font size=""12""/>Heinrich Heine"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-13-der-doppelganger.mscx	False	30-79 (F#1-G5)	mxl		Voice	59-79 (B3-G5)	Grand Piano	48-69 (C3-A4)	Grand Piano	30-51 (F#1-D#3)						
wir-openscore-liedercorpus-schubert-schwanengesang-d-957-14-die-taubenpost	1: 2/2	1: 1	105	105	420.0	105	105	420.0		1819.5	2413	875	0	0	0		Franz Schubert	Schwanengesang	14	Die Taubenpost	D.957		Johann Gabriel Seidl		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/4985962		"<font size=""24""/>14. Die Taubenpost"	"<font size=""14""/>Schwanengesang (D.957)"	"<font size=""12""/>Johann Gabriel Seidl"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-schwanengesang-d-957-14-die-taubenpost.mscx	False	36-93 (C2-A6)	mxl		Voice	65-79 (F4-G5)	Grand Piano	59-93 (B3-A6)	Grand Piano	36-65 (C2-F4)						
wir-openscore-liedercorpus-schubert-winterreise-d-911-01-gute-nacht	1: 2/4	1: -1, 71: 2, 99: -1	105	105	210.0	137	137	274.0		1090.0	2176	505	0	0	0		Franz Schubert	Winterreise, D.911	1	Gute Nacht	D.911		Wilhelm Müller	Transcribed by pental from IMSLP #60822.  Source: http://imslp.org/wiki/Winterreise,_D.911_(Schubert,_Franz)	OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/5015378		"<font size=""24""/>1. Gute Nacht"	"<font size=""14""/>Winterreise, D.911"	"<font size=""12""/>Wilhelm Müller"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-winterreise-d-911-01-gute-nacht.mscx	False	38-83 (D2-B5)	mxl		Voice	57-78 (A3-F#5)	Grand Piano	53-83 (F3-B5)	Grand Piano	38-66 (D2-F#4)						
wir-openscore-liedercorpus-schubert-winterreise-d-911-02-die-wetterfahne	1: 6/8	1: 0	52	52	153.75	52	52	153.75		456.5	856	335	0	0	0		Franz Schubert	Winterreise, D.911	2	Die Wetterfahne	D.911		Wilhelm Müller	Transcribed by pental from IMSLP #60822.  Source: http://imslp.org/wiki/Winterreise,_D.911_(Schubert,_Franz)	OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/5015435		"<font size=""24""/>2. Die Wetterfahne"	"<font size=""14""/>Winterreise, D.911"	"<font size=""12""/>Wilhelm Müller"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-winterreise-d-911-02-die-wetterfahne.mscx	False	40-93 (E2-A6)	mxl		Voice	64-79 (E4-G5)	Grand Piano	52-93 (E3-A6)	Grand Piano	40-69 (E2-A4)						
wir-openscore-liedercorpus-schubert-winterreise-d-911-03-gefrorne-thranen	1: 2/2	1: -4	56	55	221.0	56	55	221.0		849.0	927	270	0	0	0		Franz Schubert	Winterreise, D.911	3	Gefror'ne Tränen	D.911		Wilhelm Müller	Transcribed by pental from IMSLP #60822.  Source: http://imslp.org/wiki/Winterreise,_D.911_(Schubert,_Franz)	OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/5015499		"<font size=""24""/>3. Gefror'ne Tränen"	"<font size=""14""/>Winterreise, D.911"	"<font size=""12""/>Wilhelm Müller"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wir-openscore-liedercorpus-schubert-winterreise-d-911-03-gefrorne-thranen.mscx	False	35-79 (B1-G5)	mxl		Voice	60-79 (C4-G5)	Grand Piano	48-75 (C3-Eb5)	Grand Piano	35-61 (B1-Db4)						
wir-openscore-liedercorpus-schubert-winterreise-d-911-04-erstarrung	1: 4/4	1: -3	109	109	436.0	109	109	436.0		1355.0	2245	1338	0	0	0		Franz Schubert	Winterreise, D.911	4	Erstarrung	D.911		Wilhelm Müller	Transcribed by pental from IMSLP #60822.  Source: http://imslp.org/wiki/Winterreise,_D.911_(Schubert,_Franz)	OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/5015573		"<font size=""24""/>4. Erstarrung"	"<font size=""14""/>Winterreise, D.911"	"<font size=""12""/>Wilhelm Müller"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-winterreise-d-911-04-erstarrung.mscx	False	31-84 (G1-C6)	mxl		Voice	65-80 (F4-Ab5)	Grand Piano	47-84 (B2-C6)	Grand Piano	31-62 (G1-D4)						
wir-openscore-liedercorpus-schubert-winterreise-d-911-05-der-lindenbaum	1: 3/4	1: 4, 25: 1, 37: 4	82	82	246.0	82	82	246.0		899.75	1639	775	0	0	0		Franz Schubert	Winterreise, D.911	5	Der Lindenbaum	D.911		Wilhelm Müller		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/5016466		"<font size=""24""/>5. Der Lindenbaum"	"<font size=""14""/>Winterreise, D.911"	"<font size=""12""/>Wilhelm Müller"	"<font size=""12""/>Franz Schubert"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schubert-winterreise-d-911-05-der-lindenbaum.mscx	False	35-80 (B1-G#5)	mxl		Voice	59-76 (B3-E5)	Grand Piano	47-80 (B2-G#5)	Grand Piano	35-68 (B1-G#4)						
