dataset	subcorpus	file	fname	extension	id_v100	split_v100	last_modified_v100	file_change_commit_url_v100	repository	repo_version	folder	folderpath	filepath
TAVERN	Mozart	M501_00_02_encoderA.krn	M501_00_02_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_00_02_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_00_02_encoderA.krn
TAVERN	Mozart	M501_00_02_encoderB.krn	M501_00_02_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_00_02_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_00_02_encoderB.krn
TAVERN	Mozart	M501_00_02_score.krn	M501_00_02_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_00_02_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_00_02_score.krn
TAVERN	Mozart	M501_00_02b_a.krn	M501_00_02b_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_00_02b_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_00_02b_a.krn
TAVERN	Mozart	M501_00_02b_b.krn	M501_00_02b_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_00_02b_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_00_02b_b.krn
TAVERN	Mozart	M501_00_03_encoderA.krn	M501_00_03_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_00_03_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_00_03_encoderA.krn
TAVERN	Mozart	M501_00_03_encoderB.krn	M501_00_03_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_00_03_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_00_03_encoderB.krn
TAVERN	Mozart	M501_00_03_score.krn	M501_00_03_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_00_03_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_00_03_score.krn
TAVERN	Mozart	M501_00_03c_a.krn	M501_00_03c_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_00_03c_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_00_03c_a.krn
TAVERN	Mozart	M501_00_03c_b.krn	M501_00_03c_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_00_03c_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_00_03c_b.krn
TAVERN	Mozart	M501_00_04_encoderA.krn	M501_00_04_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_00_04_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_00_04_encoderA.krn
TAVERN	Mozart	M501_00_04_encoderB.krn	M501_00_04_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_00_04_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_00_04_encoderB.krn
TAVERN	Mozart	M501_00_04_score.krn	M501_00_04_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_00_04_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_00_04_score.krn
TAVERN	Mozart	M501_00_04d_a.krn	M501_00_04d_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_00_04d_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_00_04d_a.krn
TAVERN	Mozart	M501_00_04d_b.krn	M501_00_04d_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_00_04d_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_00_04d_b.krn
TAVERN	Mozart	M501_01_01_encoderA.krn	M501_01_01_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_01_01_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_01_01_encoderA.krn
TAVERN	Mozart	M501_01_01_encoderB.krn	M501_01_01_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_01_01_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_01_01_encoderB.krn
TAVERN	Mozart	M501_01_01_score.krn	M501_01_01_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_01_01_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_01_01_score.krn
TAVERN	Mozart	M501_01_01a_a.krn	M501_01_01a_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_01_01a_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_01_01a_a.krn
TAVERN	Mozart	M501_01_01a_b.krn	M501_01_01a_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_01_01a_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_01_01a_b.krn
TAVERN	Mozart	M501_01_02_encoderA.krn	M501_01_02_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_01_02_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_01_02_encoderA.krn
TAVERN	Mozart	M501_01_02_encoderB.krn	M501_01_02_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_01_02_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_01_02_encoderB.krn
TAVERN	Mozart	M501_01_02_score.krn	M501_01_02_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_01_02_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_01_02_score.krn
TAVERN	Mozart	M501_01_02b_a.krn	M501_01_02b_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_01_02b_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_01_02b_a.krn
TAVERN	Mozart	M501_01_02b_b.krn	M501_01_02b_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_01_02b_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_01_02b_b.krn
TAVERN	Mozart	M501_01_03_encoderA.krn	M501_01_03_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_01_03_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_01_03_encoderA.krn
TAVERN	Mozart	M501_01_03_encoderB.krn	M501_01_03_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Encodings/Encoder_B/M501_01_03_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_01_03_encoderB.krn
TAVERN	Mozart	M501_01_03_score.krn	M501_01_03_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_01_03_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_01_03_score.krn
TAVERN	Mozart	M501_01_03c_a.krn	M501_01_03c_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_01_03c_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_01_03c_a.krn
TAVERN	Mozart	M501_01_03c_b.krn	M501_01_03c_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_01_03c_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_01_03c_b.krn
TAVERN	Mozart	M501_01_04_encoderA.krn	M501_01_04_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_01_04_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_01_04_encoderA.krn
TAVERN	Mozart	M501_01_04_encoderB.krn	M501_01_04_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Encodings/Encoder_B/M501_01_04_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_01_04_encoderB.krn
TAVERN	Mozart	M501_01_04_score.krn	M501_01_04_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_01_04_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_01_04_score.krn
TAVERN	Mozart	M501_01_04d_a.krn	M501_01_04d_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_01_04d_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_01_04d_a.krn
TAVERN	Mozart	M501_01_04d_b.krn	M501_01_04d_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_01_04d_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_01_04d_b.krn
TAVERN	Mozart	M501_02_01_encoderA.krn	M501_02_01_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_02_01_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_02_01_encoderA.krn
TAVERN	Mozart	M501_02_01_encoderB.krn	M501_02_01_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_02_01_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_02_01_encoderB.krn
TAVERN	Mozart	M501_02_01_score.krn	M501_02_01_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_02_01_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_02_01_score.krn
TAVERN	Mozart	M501_02_01a_a.krn	M501_02_01a_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_02_01a_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_02_01a_a.krn
TAVERN	Mozart	M501_02_01a_b.krn	M501_02_01a_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_02_01a_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_02_01a_b.krn
TAVERN	Mozart	M501_02_02_encoderA.krn	M501_02_02_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_02_02_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_02_02_encoderA.krn
TAVERN	Mozart	M501_02_02_encoderB.krn	M501_02_02_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_02_02_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_02_02_encoderB.krn
TAVERN	Mozart	M501_02_02_score.krn	M501_02_02_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_02_02_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_02_02_score.krn
TAVERN	Mozart	M501_02_02b_a.krn	M501_02_02b_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_02_02b_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_02_02b_a.krn
TAVERN	Mozart	M501_02_02b_b.krn	M501_02_02b_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_02_02b_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_02_02b_b.krn
TAVERN	Mozart	M501_02_03_encoderA.krn	M501_02_03_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_02_03_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_02_03_encoderA.krn
TAVERN	Mozart	M501_02_03_encoderB.krn	M501_02_03_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_02_03_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_02_03_encoderB.krn
TAVERN	Mozart	M501_02_03_score.krn	M501_02_03_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_02_03_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_02_03_score.krn
TAVERN	Mozart	M501_02_03c_a.krn	M501_02_03c_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_02_03c_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_02_03c_a.krn
TAVERN	Mozart	M501_02_03c_b.krn	M501_02_03c_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_02_03c_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_02_03c_b.krn
TAVERN	Mozart	M501_02_04_encoderA.krn	M501_02_04_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_02_04_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_02_04_encoderA.krn
TAVERN	Mozart	M501_02_04_encoderB.krn	M501_02_04_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_02_04_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_02_04_encoderB.krn
TAVERN	Mozart	M501_02_04_score.krn	M501_02_04_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_02_04_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_02_04_score.krn
TAVERN	Mozart	M501_02_04d_a.krn	M501_02_04d_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_02_04d_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_02_04d_a.krn
TAVERN	Mozart	M501_02_04d_b.krn	M501_02_04d_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_02_04d_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_02_04d_b.krn
TAVERN	Mozart	M501_03_01_encoderA.krn	M501_03_01_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_03_01_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_03_01_encoderA.krn
TAVERN	Mozart	M501_03_01_encoderB.krn	M501_03_01_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_03_01_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_03_01_encoderB.krn
TAVERN	Mozart	M501_03_01_score.krn	M501_03_01_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_03_01_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_03_01_score.krn
TAVERN	Mozart	M501_03_01a_a.krn	M501_03_01a_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_03_01a_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_03_01a_a.krn
TAVERN	Mozart	M501_03_01a_b.krn	M501_03_01a_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_03_01a_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_03_01a_b.krn
TAVERN	Mozart	M501_03_02_encoderA.krn	M501_03_02_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_03_02_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_03_02_encoderA.krn
TAVERN	Mozart	M501_03_02_encoderB.krn	M501_03_02_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_03_02_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_03_02_encoderB.krn
TAVERN	Mozart	M501_03_02_score.krn	M501_03_02_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_03_02_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_03_02_score.krn
TAVERN	Mozart	M501_03_02b_a.krn	M501_03_02b_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_03_02b_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_03_02b_a.krn
TAVERN	Mozart	M501_03_02b_b.krn	M501_03_02b_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_03_02b_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_03_02b_b.krn
TAVERN	Mozart	M501_03_03_encoderA.krn	M501_03_03_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_03_03_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_03_03_encoderA.krn
TAVERN	Mozart	M501_03_03_encoderB.krn	M501_03_03_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_03_03_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_03_03_encoderB.krn
TAVERN	Mozart	M501_03_03_score.krn	M501_03_03_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_03_03_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_03_03_score.krn
TAVERN	Mozart	M501_03_03c_a.krn	M501_03_03c_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_03_03c_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_03_03c_a.krn
TAVERN	Mozart	M501_03_03c_b.krn	M501_03_03c_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_03_03c_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_03_03c_b.krn
TAVERN	Mozart	M501_03_04_encoderA.krn	M501_03_04_encoderA	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Mozart/K501/Encodings/Encoder_A/M501_03_04_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_A/M501_03_04_encoderA.krn
TAVERN	Mozart	M501_03_04_encoderB.krn	M501_03_04_encoderB	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Encodings/Encoder_B/M501_03_04_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B	rawdata/TAVERN/Mozart/K501/Encodings/Encoder_B/M501_03_04_encoderB.krn
TAVERN	Mozart	M501_03_04_score.krn	M501_03_04_score	krn			1ab87cf	https://github.com/jcdevaney/TAVERN/blob/1ab87cf/Mozart/K501/Krn/M501_03_04_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Mozart/K501/Krn	rawdata/TAVERN/Mozart/K501/Krn/M501_03_04_score.krn
TAVERN	Mozart	M501_03_04d_a.krn	M501_03_04d_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_03_04d_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_03_04d_a.krn
TAVERN	Mozart	M501_03_04d_b.krn	M501_03_04d_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Mozart/K501/Joined/M501_03_04d_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Mozart/K501/Joined	rawdata/TAVERN/Mozart/K501/Joined/M501_03_04d_b.krn
